debuggHOLQ:debugVPb9q,0,1604166317096,"{""type"": ""platformInfo"", ""navigator"": {}}"
debuggHOLQ:debugVPb9q,1,1604166317141,"{""type"": ""loadViewer"", ""phase"": ""TEST""}"
debuggHOLQ:debugVPb9q,2,1604166317141,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html""}"
debuggHOLQ:debugVPb9q,3,1604166325741,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debuggHOLQ:debugVPb9q,4,1604166325743,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html""}"
debuggHOLQ:debugVPb9q,5,1604166326726,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debuggHOLQ:debugVPb9q,6,1604166326729,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 2, ""step"": ""flythrough""}"
debuggHOLQ:debugVPb9q,7,1604166346994,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debuggHOLQ:debugVPb9q,8,1604166346998,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html""}"
debuggHOLQ:debugVPb9q,9,1604166348828,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debuggHOLQ:debugVPb9q,10,1604166348830,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 4, ""step"": ""training""}"
debuggHOLQ:debugVPb9q,11,1604166362275,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debuggHOLQ:debugVPb9q,12,1604166362278,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html""}"
debuggHOLQ:debugVPb9q,13,1604166364041,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debuggHOLQ:debugVPb9q,14,1604166364043,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer""}"
debuggHOLQ:debugVPb9q,15,1604166364066,"{""phase"": ""TEST"", ""event"": ""setEpisode"", ""data"": {""episode"": {""startState"": {""position"": [-2.1170167922973633, -0.2089587301015854, -6.10020637512207], ""rotation"": [0, 0.5508966998887486, 0, -0.8345734395795772]}, ""episodeID"": ""17"", ""sceneID"": ""empty_house.glb"", ""objects"": [{""object"": ""toy airplane"", ""objectHandle"": ""/data/objects/toy_airplane.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/toy_airplane.png"", ""objectId"": 0, ""isReceptacle"": false, ""position"": [-6.9382524490356445, -0.2089587301015854, -3.9805901050567627], ""rotation"": [0, 0.9864915540215521, 0, 0.1638121297222622], ""motionType"": ""DYNAMIC"", ""simObjectId"": 0, ""prevObjectId"": 0}, {""object"": ""colored wood block"", ""objectHandle"": ""/data/objects/colored_wood_blocks.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/colored_wood_blocks.png"", ""objectId"": 1, ""isReceptacle"": true, ""position"": [-3.420501470565796, -0.2089587301015854, -6.084011077880859], ""rotation"": [0, 0.9930058791383518, 0, 0.11806491433389099], ""motionType"": ""DYNAMIC"", ""simObjectId"": 1, ""prevObjectId"": 1}], ""task"": {""instruction"": ""Place the toy airplane on the colored wood block"", ""type"": ""arrangement"", ""goals"": {""objectToReceptacleMap"": {""1"": [0]}}}}}}"
debuggHOLQ:debugVPb9q,16,1604166364066,"{""phase"": ""TEST"", ""event"": ""simReset"", ""data"": {}}"
