debugKJWgh:debugKyEuA,0,1604165118565,"{""type"": ""platformInfo"", ""navigator"": {}}"
debugKJWgh:debugKyEuA,1,1604165118709,"{""type"": ""loadViewer"", ""phase"": ""TEST""}"
debugKJWgh:debugKyEuA,2,1604165118709,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html""}"
debugKJWgh:debugKyEuA,3,1604165127621,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugKJWgh:debugKyEuA,4,1604165127624,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html""}"
debugKJWgh:debugKyEuA,5,1604165128454,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugKJWgh:debugKyEuA,6,1604165128455,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 2, ""step"": ""flythrough""}"
debugKJWgh:debugKyEuA,7,1604165149293,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugKJWgh:debugKyEuA,8,1604165149296,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html""}"
debugKJWgh:debugKyEuA,9,1604165151847,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugKJWgh:debugKyEuA,10,1604165151849,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 4, ""step"": ""training""}"
debugKJWgh:debugKyEuA,11,1604165163888,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugKJWgh:debugKyEuA,12,1604165163891,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html""}"
debugKJWgh:debugKyEuA,13,1604165168004,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugKJWgh:debugKyEuA,14,1604165168007,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer""}"
debugKJWgh:debugKyEuA,15,1604165168030,"{""phase"": ""TEST"", ""event"": ""setEpisode"", ""data"": {""episode"": {""startState"": {""position"": [0.32617658376693726, -0.2089587301015854, -5.997129440307617], ""rotation"": [0, 0.9275374447648614, 0, 0.3737302350079152]}, ""episodeID"": ""11"", ""sceneID"": ""empty_house.glb"", ""objects"": [{""object"": ""mustard bottle"", ""objectHandle"": ""/data/objects/mustard_bottle.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/mustard_bottle.png"", ""objectId"": 0, ""isReceptacle"": false, ""position"": [1.78753662109375, -0.2089587301015854, -2.236292839050293], ""rotation"": [0, 0.25747543244728366, 0, 0.9662848450048693], ""motionType"": ""DYNAMIC""}, {""object"": ""red plate"", ""objectHandle"": ""/data/objects/plate.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/plate.png"", ""objectId"": 1, ""isReceptacle"": true, ""position"": [-2.118685722351074, -0.2089587301015854, -6.355055809020996], ""rotation"": [0, 0.24968424444229884, 0, 0.9683273093728578], ""motionType"": ""DYNAMIC""}], ""task"": {""instruction"": ""Place the mustard bottle on the red plate"", ""type"": ""arrangement"", ""goals"": {""objectToReceptacleMap"": {""1"": [0]}}}}}}"
debugKJWgh:debugKyEuA,16,1604165168030,"{""phase"": ""TEST"", ""event"": ""simReset"", ""data"": {}}"
debugKJWgh:debugKyEuA,17,1604165168137,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [1.78753662109375, -0.06354209780693054, -2.236292839050293], ""rotation"": [0, 0, 0, 1], ""motionType"": 3, ""objectHandle"": ""/data/objects/mustard_bottle.phys_properties.json""}, {""objectId"": 1, ""translation"": [-2.118685722351074, -0.1888425052165985, -6.355055809020996], ""rotation"": [0, 0, 0, 1], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 4}}"
debugKJWgh:debugKyEuA,18,1604165168240,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [1.7853033542633057, -0.11688408255577087, -2.235490322113037], ""rotation"": [0.0002536074898671359, -0.0002950632479041815, 0.005334664136171341, 0.9999856948852539], ""motionType"": 3, ""objectHandle"": ""/data/objects/mustard_bottle.phys_properties.json""}, {""objectId"": 1, ""translation"": [-2.1196484565734863, -0.24354287981987, -6.355971336364746], ""rotation"": [-0.004374970216304064, -0.0006885131588205695, 0.00543131772428751, 0.9999754428863525], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
debugKJWgh:debugKyEuA,19,1604165168335,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [1.784873127937317, -0.1160675659775734, -2.235440492630005], ""rotation"": [0.00019719955162145197, -0.0005854783812537789, 0.006086846347898245, 0.9999812841415405], ""motionType"": 3, ""objectHandle"": ""/data/objects/mustard_bottle.phys_properties.json""}, {""objectId"": 1, ""translation"": [-2.120027780532837, -0.24202567338943481, -6.35683536529541], ""rotation"": [-0.004919992294162512, -0.0005247662193141878, 0.00610473332926631, 0.9999691247940063], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
debugKJWgh:debugKyEuA,20,1604165168437,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [1.7857816219329834, -0.11595270782709122, -2.234815835952759], ""rotation"": [0.0006123321363702416, -0.0003632053267210722, 0.003714592196047306, 0.999992847442627], ""motionType"": 3, ""objectHandle"": ""/data/objects/mustard_bottle.phys_properties.json""}, {""objectId"": 1, ""translation"": [-2.1205685138702393, -0.2424630969762802, -6.357616424560547], ""rotation"": [-0.004010537173599005, -0.00034883481566794217, 0.005578479263931513, 0.9999763369560242], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 4}}"
debugKJWgh:debugKyEuA,21,1604165168543,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [1.7852230072021484, -0.11583955585956573, -2.234788656234741], ""rotation"": [0.00025720542180351913, -0.0001668479962972924, 0.005340040661394596, 0.9999856948852539], ""motionType"": 3, ""objectHandle"": ""/data/objects/mustard_bottle.phys_properties.json""}, {""objectId"": 1, ""translation"": [-2.1209964752197266, -0.24262429773807526, -6.358168125152588], ""rotation"": [-0.005750295706093311, -0.00017509346071165055, 0.005308113526552916, 0.9999693632125854], ""motionType"": 3, ""objectHandle"": ""/data/objects/plate.phys_properties.json""}], ""objectUnderCrosshair"": -1, ""totalTime"": 8}}"
