debug111i2:debug0OCrt,0,1604690330933,"{""type"": ""platformInfo"", ""navigator"": {}}"
debug111i2:debug0OCrt,1,1604690335553,"{""type"": ""loadViewer"", ""phase"": ""TEST""}"
debug111i2:debug0OCrt,2,1604690335553,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html""}"
debug111i2:debug0OCrt,3,1604690485228,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debug111i2:debug0OCrt,4,1604690485231,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html""}"
debug111i2:debug0OCrt,5,1604690486287,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debug111i2:debug0OCrt,6,1604690486289,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 2, ""step"": ""flythrough""}"
debug111i2:debug0OCrt,7,1604690504684,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debug111i2:debug0OCrt,8,1604690504687,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html""}"
debug111i2:debug0OCrt,9,1604690505659,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debug111i2:debug0OCrt,10,1604690505661,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 4, ""step"": ""training""}"
debug111i2:debug0OCrt,11,1604690521938,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debug111i2:debug0OCrt,12,1604690521941,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html""}"
debug111i2:debug0OCrt,13,1604690523398,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debug111i2:debug0OCrt,14,1604690523400,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer""}"
